id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
77291,Pear,AI,39,36,2,61097.57882,21878.90455,2,0.09760044,0,1
77292,Cheerper,AI,44,37,7,132077.2501,22783.50094,1,0.86513003,0.908487077,0
77293,Cheerper,Support,42,41,1,59190.78613,23236.33982,2,0,0.571205876,0.775365965
77294,Glasses,Search Engine,39,35,3,71445.25195,12850.98972,4,0.35842245,0.530360271,0.11122845
77295,Cheerper,BigData,37,33,4,98951.26839,16623.23383,3,0.037482091,0.752644251,0.209518511
77296,Glasses,AI,41,36,6,95624.34404,21966.63126,1,0,0.448420178,0.582888269
77297,Cheerper,BigData,34,35,1,112766.7187,19206.53453,2,0.033024253,0.297014658,0.670376572
77298,Glasses,AI,43,40,3,125966.4579,22477.83293,3,0.864671625,0.160733403,0
77299,Pear,Design,40,37,2,81707.83837,21275.17442,3,0.36801615,0,0.781129108
77300,Glasses,Search Engine,37,33,4,111607.4143,18530.13717,2,0.027019785,0.377176752,0.595690452
77301,Pear,Sales,38,33,5,44682.41106,13532.16335,3,0.296529721,0,0.717897697
77302,Pear,Sales,30,26,2,104999.791,20378.77384,3,1,0,0.09436161
77303,Glasses,AI,49,47,2,136261.2111,15513.48313,3,0.587483542,0,0.651428792
77304,Pear,Sales,38,38,1,92310.2997,21480.62912,1,0.468183043,0,1
77305,Glasses,BigData,34,29,5,40000,16443.32658,4,0.318113062,0.640925322,0.041008778
77306,Cheerper,BigData,42,33,8,58280.23709,24020.75333,2,0,0.955948368,0.071214809
77307,Glasses,Search Engine,37,31,5,73479.86606,20668.09953,2,0,0.078407048,0.969760396
77308,Glasses,Search Engine,30,22,9,101087.1413,24792.91,1,0.406828946,0.777122785,0
77309,Glasses,Design,35,28,7,146783.0827,17725.4607,2,1,0,0.255179409
77310,Cheerper,Search Engine,32,24,8,101906.8457,20476.79841,2,0.609502797,1,0
77311,Cheerper,BigData,39,32,7,94156.19377,13082.81035,3,0.349808203,0.694532513,0
77312,Cheerper,Search Engine,39,33,6,60288.74403,24792.91,1,0,0.770688133,0.694336558
77313,Cheerper,BigData,49,48,1,118681.1594,13527.08746,3,0.10752628,0.496296551,0.396306321
77314,Glasses,Search Engine,30,29,1,93421.74265,15672.8757,5,0.685480944,0.132152562,0.182250882
77315,Cheerper,Search Engine,36,30,5,57103.99204,19500.72354,1,0,0.834661327,0.205844741
77316,Cheerper,Support,38,34,5,40000,18273.27065,3,0,1,0.608757299
77317,Glasses,Design,31,24,7,98270.58138,24739.46159,1,0.664130503,0.361342226,0
77318,Glasses,AI,34,33,1,80900.42113,22422.79333,3,0.514928783,0.500829114,0
77319,Pear,Sales,36,29,7,151041.7921,24792.91,1,1,0,0
77320,Cheerper,BigData,30,22,7,64759.90195,16920.85902,4,0.262127567,0.880178684,0
77321,Pear,Sales,30,22,3,117097.4089,21250.76762,3,0.822006653,0.037731352,0.140452437
77322,Glasses,AI,49,48,2,130014.5592,13903.93459,2,0.380987831,0.154250565,0.464367464
77323,Glasses,Search Engine,30,27,3,83227.227,19715.15873,3,0.450805585,0.852777069,0
77324,Pear,Design,39,32,7,89559.73274,24792.91,1,0.130903354,0.118795696,0.750195359
77325,Cheerper,Support,44,40,4,71806.83581,17655.29414,3,0,1,0.30118225
77326,Cheerper,BigData,40,35,6,115409.3365,19563.77125,3,0.476819517,0.843483224,0
77327,Pear,Design,34,28,7,138547.9966,24792.91,1,0.310186637,0,0.919952607
77328,Glasses,AI,48,46,2,95484.74061,19702.55561,2,0.183262329,0.080104695,0.737343945
77329,Glasses,Search Engine,44,46,1,64991.54456,13954.0184,4,0.235720202,0.279627268,0.484321549
77330,Glasses,Search Engine,46,48,1,84686.73322,11017.30891,5,0.074536761,0.112365935,0.813159789
77331,Glasses,BigData,35,30,5,40000,23653.56949,2,0,0.519589045,0.841050651
77332,Glasses,AI,43,45,1,111588.5475,24792.91,1,0.00872871,0,1
77333,Cheerper,Support,42,37,5,55028.567,19248.84523,2,0,0.841354246,0.228683596
77334,Pear,Sales,33,26,7,106085.758,24792.91,1,0.636839364,0.132308567,0.230530673
77335,Glasses,Search Engine,49,46,3,69177.02619,21098.68116,1,0,0.416589602,1
77336,Cheerper,Support,35,27,8,81851.42683,19946.63674,2,0,0.642056314,0.469373779
77337,Cheerper,Search Engine,41,39,2,103757.5994,13643.18093,3,0.47507021,0.497708596,0.02740348
77338,Glasses,Search Engine,44,46,1,42953.82745,14337.54223,5,0,0,1
77339,Glasses,AI,33,28,4,104859.3624,24792.91,1,0.064520318,0.593258083,0.342108624
77340,Glasses,Search Engine,40,33,7,42761.50535,13291.19563,3,0.007886697,0.358158174,0.634328426
77341,Pear,Sales,37,32,5,99672.26757,21417.68937,1,0.486091723,0,0.530222429
77342,Pear,Sales,35,30,5,89515.82774,15961.2447,3,0.869727196,0,0.352435966
77343,Glasses,AI,41,39,3,124415.1189,23774.30244,3,0.679895126,0,0.355757345
77344,Glasses,Design,37,32,6,119855.7078,21072.08231,1,0.701704864,0.042370218,0.255737548
77345,Glasses,Search Engine,45,43,2,121471.6937,18119.5218,3,0.502744395,0.273242564,0.224114577
77346,Glasses,Search Engine,35,28,7,40000,15945.38343,3,0.003972639,0.428565238,0.56702707
77347,Pear,Design,30,22,4,80661.0683,17229.81898,3,0.779521451,0.272698889,0
77348,Pear,Sales,45,41,3,128259.7096,21490.99284,1,0.931474195,0,0.4641854
77349,Glasses,Search Engine,40,37,4,130071.9908,19554.38238,2,0.531655226,0.515924551,0
77350,Cheerper,Support,43,41,3,124776.8345,20905.96959,3,0.435838684,0.363932673,0.20017687
77351,Cheerper,Support,30,22,5,78407.75504,17140.02272,5,0.307940338,0.885674861,0
77352,Pear,Design,44,44,1,123761.5611,24792.91,2,0.568953031,0,0.612595078
77353,Glasses,AI,45,38,7,116865.3096,23905.49974,1,0.532587432,0.491805585,0
77354,Glasses,BigData,32,30,2,40000,24792.91,1,0,0.810293429,0.850198327
77355,Pear,AI,37,28,9,43351.83206,16699.81688,3,0.260426336,0.098457927,0.6412185
77356,Cheerper,BigData,35,30,6,103991.3728,10692.23771,3,0.185763732,0.722591655,0.092088411
77357,Glasses,AI,49,45,4,125738.7985,24605.39688,1,0.30077186,0.244562955,0.455006136
77358,Glasses,Search Engine,40,28,9,74140.42081,21273.52211,1,0.215497317,0.77873459,0.005804523
77359,Cheerper,Support,48,46,2,57906.10671,9166.755468,5,0.274813277,0.729995883,0
77360,Cheerper,Support,43,40,3,40000,19298.77369,3,0,0.90465567,0.52780444
77361,Pear,Sales,41,42,1,74486.64483,18744.48695,1,0.448757732,0,1
77362,Glasses,Support,46,46,1,64648.86507,23210.33911,2,0,0.423178314,1
77363,Pear,Design,30,22,9,117692.0651,23652.70664,2,0.999590279,0,0.124545466
77364,Glasses,Search Engine,41,39,2,92391.19616,20495.46628,1,0.058126635,0.4768857,0.464946115
77365,Glasses,Search Engine,39,37,2,121674.134,17365.27586,4,0.487564092,0,0.851271119
77366,Pear,Sales,34,28,6,116701.6122,24792.91,1,0.708741363,0.122545146,0.168706512
77367,Pear,Design,34,30,4,63712.63313,16725.74032,3,0.299939433,0,0.747272141
77368,Glasses,AI,30,22,4,80066.96838,21218.97681,3,0.111567698,0.121779818,0.76677601
77369,Pear,AI,49,48,1,104989.9451,17078.43333,2,0.071025729,0,1
77370,Cheerper,BigData,37,35,2,65461.34295,13264.70539,4,0.133698726,0.636163032,0.229875191
77371,Glasses,AI,49,46,5,122538.9625,9000,4,1,0.313847153,0
77372,Pear,Design,41,38,3,97123.99169,24792.91,1,0.069986635,0.460242965,0.469633431
77373,Glasses,Design,30,24,6,102756.3121,24792.91,1,0.211921028,0.412630306,0.375477447
77374,Pear,Sales,30,24,4,91892.49957,22630.59219,1,0.541198057,0,0.750918204
77375,Glasses,AI,38,31,7,77258.89652,24792.91,1,0,0.698594406,0.422483229
77376,Cheerper,Support,38,33,6,69585.94517,17442.54983,5,0.321149114,0.824570275,0
77377,Cheerper,Search Engine,30,22,9,134122.5606,15016.22606,5,1,0.434792025,0
77378,Pear,Sales,32,29,3,134192.2189,20534.16093,3,1,0,0.55636558
77379,Cheerper,Search Engine,39,35,4,133934.2045,17363.26154,2,0.542039485,0.845829674,0
77380,Pear,Sales,42,36,5,123975.8758,24792.91,1,0.370554977,0.025218419,0.603729327
77381,Pear,Sales,45,40,5,128987.4536,11388.82767,4,1,0,0.247952976
77382,Cheerper,Support,46,38,8,88974.07637,15903.38946,3,0.354461303,0.914931514,0
77383,Glasses,AI,34,29,5,93584.40207,22182.8567,2,0.6001147,0.358075053,0.042240455
77384,Glasses,Search Engine,40,34,5,63975.30147,13149.91708,3,0,0.022833455,1
77385,Glasses,AI,49,44,7,143477.8927,12396.25178,2,0.675235465,0.255833547,0.068649154
77386,Glasses,AI,38,33,5,101082.23,23682.68097,2,0.57643038,0.699462551,0
77387,Cheerper,BigData,38,33,5,67160.76302,11561.9781,5,0.448119622,0.58448803,0
77388,Glasses,Search Engine,37,35,3,66697.81104,22700.16817,1,0,0.719669453,0.692722949
77389,Glasses,Search Engine,30,26,2,113443.8138,21723.0969,3,0.387203035,0.166876278,0.445763307
77390,Pear,Sales,44,37,6,128760.9857,23088.7526,1,0.58734633,0.040161404,0.372915476
77391,Pear,Design,36,35,1,110826.1577,20385.60318,2,0.511056451,0,0.767183429
77392,Pear,Sales,38,29,9,136362.7105,24792.91,1,0.813781758,0,0.251387926
77393,Glasses,BigData,44,41,3,40000,17975.23572,2,0,0.520467515,1
77394,Pear,Sales,35,27,8,113213.2931,23413.03243,1,0.435244469,0,0.841020802
77395,Glasses,AI,31,23,7,118234.0045,10016.14283,4,1,0.176573628,0
77396,Pear,Design,44,40,4,118621.2867,24006.29903,1,0.41080675,0.337631754,0.251694965
77397,Cheerper,Search Engine,35,27,8,126525.0085,23205.75027,2,0.683353582,0.480902055,0
77398,Cheerper,Support,39,37,2,46041.66768,23695.26763,3,0,0.659923139,0.824667512
77399,Glasses,AI,46,43,3,58371.00168,15468.5402,3,0.309991986,0.000357145,0.689613538
77400,Glasses,AI,45,41,4,138061.05,23036.74861,1,0.729061904,0,0.323860654
77401,Glasses,AI,40,33,7,139941.1619,12149.03466,5,1,0.028531933,0
77402,Glasses,Search Engine,39,37,2,61056.13444,12133.6001,5,0.423910316,0.011113333,0.565301634
77403,Glasses,AI,30,22,9,71355.21332,20522.28926,2,0.567175282,0.528666177,0
77404,Cheerper,BigData,39,30,8,89953.19049,13453.62453,3,0.5285915,0.279135777,0.19250002
77405,Cheerper,Search Engine,33,25,9,90270.20179,16958.88671,3,0.596455427,0.504737833,0
77406,Cheerper,BigData,39,30,9,85440.86613,17225.14896,2,0.448373925,0.846197927,0
77407,Glasses,AI,39,37,2,80785.99608,14040.68069,5,0.877040816,0,0.126379159
77408,Glasses,BigData,30,22,5,82733.7535,22589.40038,2,0.313950311,0.865757853,0
77409,Cheerper,Support,46,43,4,40000,21720.06358,2,0,1,0.141350818
77410,Glasses,AI,40,30,9,106623.3617,24792.91,1,0.427663381,0.796716187,0
77411,Glasses,Search Engine,40,37,3,40000,19920.82241,2,0,0.118923637,1
77412,Glasses,AI,45,38,7,105847.48,17991.80461,1,0.336890055,0.4525059,0.210194836
77413,Glasses,AI,46,41,5,79211.4334,24032.38436,2,0.506263133,0.45696255,0.036773023
77414,Pear,Sales,31,24,7,153000,24792.91,1,1,0.109134511,0
77415,Pear,Sales,46,46,1,86287.47127,24038.89839,1,0,0,1
77416,Glasses,Search Engine,39,34,6,51791.74317,23240.27526,1,0,0.308594098,0.969452171
77417,Pear,AI,39,38,2,78752.21438,19282.48175,2,0,0.029328678,0.995289328
77418,Pear,Design,44,43,1,140166.6173,21691.84784,2,0.572437937,0,0.827773642
77419,Pear,AI,38,34,4,56032.17078,15240.97856,3,0.190526906,0.015239981,0.794288158
77420,Glasses,AI,39,34,4,83945.36572,11107.65648,4,0.596391985,0,0.477184718
77421,Cheerper,Support,42,34,8,61933.49148,24681.50759,1,0,1,0.516533809
77422,Cheerper,Support,30,22,9,40000,22431.81069,2,0,1,0.099200728
77423,Glasses,BigData,48,47,1,73735.26383,17197.86767,3,0,0.155763669,1
77424,Pear,Sales,44,42,2,153000,14480.77705,3,1,0,0
77425,Glasses,Search Engine,30,27,3,91596.76049,24792.91,1,0,0.225998999,0.892601049
77426,Glasses,Search Engine,38,38,1,71384.82589,22959.13753,3,0,0.13361552,0.896215213
77427,Cheerper,BigData,37,35,2,85776.77952,20141.52361,2,0,1,0
77428,Glasses,Search Engine,32,24,8,84162.05198,12645.64415,3,0.341190279,0,0.827681532
77429,Glasses,AI,40,37,3,73572.17462,16949.12764,2,0.076816317,0.108469654,0.814776825
77430,Glasses,AI,30,22,5,143931.9275,22721.81683,3,1,0.302813877,0
77431,Pear,Design,37,31,6,112310.5555,24137.03926,2,0.561341213,0,0.677071175
77432,Glasses,Search Engine,30,24,5,77012.60294,22967.3703,2,0.054283262,0.196223912,0.749611549
77433,Glasses,Design,30,22,9,88609.41985,19639.07799,3,0.964320525,0.129388631,0
77434,Glasses,Search Engine,39,35,4,90420.8124,14809.4508,4,0.82528299,0,0.281754607
77435,Pear,Sales,49,48,1,126199.2563,24792.91,1,0.1277827,0,1
77436,Pear,Sales,35,32,2,153000,21047.79662,2,1,0,0.617437209
77437,Glasses,Search Engine,40,39,1,64416.26572,11109.67645,4,0.237303077,0.273198708,0.48916079
77438,Glasses,Design,37,34,3,141512.3733,19807.83018,3,1,0.153859155,0
77439,Pear,Sales,34,33,1,62061.35767,18287.61718,3,0.291976567,0,1
77440,Cheerper,BigData,30,22,4,46120.97675,10231.33643,5,0.115805287,0.64846162,0.235713057
77441,Cheerper,Support,37,33,5,130179.3069,12019.06183,3,0.240695871,0.89569812,0
77442,Cheerper,Support,38,33,6,66866.03752,9667.074745,5,0.131820531,0.880052568,0
77443,Glasses,Search Engine,40,36,4,40000,22940.673,2,0,0.667345748,0.783067458
77444,Glasses,Search Engine,31,24,7,113141.2882,23652.86792,3,0.712090565,0.50714418,0
77445,Glasses,AI,43,39,4,89975.79541,17192.53882,3,0.411111492,0.459912595,0.128880554
77446,Glasses,AI,44,33,9,86929.12828,20277.39475,1,0.007692104,0.772999371,0.21911261
77447,Glasses,AI,46,40,6,111785.7662,19945.23549,1,0.328759137,0.336409899,0.335185661
77448,Pear,Design,36,35,1,103059.3896,16685.35787,5,0.769254693,0,0.518509906
77449,Pear,AI,34,31,3,71555.9042,24792.91,2,0.062091733,0.094339234,0.843757222
77450,Cheerper,AI,30,22,9,153000,12567.14304,3,1,1,0
77451,Glasses,Search Engine,38,34,5,79323.94314,17665.76163,2,0.052055218,0.48321669,0.464395152
77452,Cheerper,BigData,30,22,9,71448.15713,22694.846,2,0.550238345,0.869547679,0
77453,Pear,Design,43,48,1,77122.88223,17147.34216,5,0.664286354,0,0.824317409
77454,Pear,AI,33,31,2,100601.7774,17019.80311,3,0.628448732,0,0.521763248
77455,Pear,Sales,42,40,1,98707.48968,18679.57349,2,0.440986632,0,1
77456,Cheerper,BigData,43,35,8,50386.40416,12780.45084,3,0.204695116,0.300367307,0.494583631
77457,Pear,Sales,49,48,1,142411.9234,21785.54239,2,0.62165166,0,0.866438426
77458,Glasses,BigData,31,31,1,86141.77715,24792.91,3,0.119558083,0.00504719,0.874786534
77459,Pear,Sales,38,37,1,118935.1728,15232.93632,3,0.787158263,0,0.58648519
77460,Glasses,Search Engine,44,43,1,40000,14395.83414,3,0,0.207387281,0.89115688
77461,Cheerper,Search Engine,39,32,6,75654.63966,19393.75887,3,0.422859874,0.500585596,0.076635298
77462,Glasses,Search Engine,31,26,5,69594.0137,17783.83065,3,0.238121872,0.577787979,0.184164684
77463,Pear,Sales,30,26,1,130387.1705,19053.05357,3,0.966163469,0,0.4236005
77464,Pear,Design,44,45,1,78442.90511,19176.29136,3,0.265757594,0,0.832024902
77465,Pear,Sales,44,43,1,138192.0178,14434.20728,4,1,0,0.457302177
77466,Pear,Sales,49,48,2,123425.0218,9000,3,1,0,0.296927002
77467,Pear,Sales,48,45,3,144243.7143,14619.95496,2,1,0,0.273810768
77468,Cheerper,BigData,49,47,3,121552.9988,9613.644365,5,0.778063412,0.703714067,0
77469,Glasses,AI,35,26,9,127877.8007,18406.78275,2,0.988981663,0.637952573,0
77470,Cheerper,BigData,37,33,4,65069.31501,23066.81556,1,0,1,0
77471,Glasses,Design,41,40,1,89579.16785,24792.91,1,0.136147628,0.375927838,0.487632215
77472,Glasses,Design,36,29,7,118249.5423,19761.17609,2,0.916005787,0.581034077,0
77473,Cheerper,Support,40,31,9,98403.26949,15458.53454,1,0,1,0.10932734
77474,Glasses,AI,30,26,4,50271.95496,9000,5,0.201258767,0.296811697,0.502192659
77475,Glasses,AI,37,33,4,92655.21183,19977.18265,1,0.237169947,0.014458538,0.748651882
77476,Glasses,Design,49,48,2,104270.5679,9000,4,0.60370397,0,0.666445627
77477,Pear,Design,43,40,3,153000,15077.43628,3,1,0.178044594,0
77478,Glasses,AI,30,22,8,93233.15821,14548.34006,4,0.534198977,0.298751521,0.167615458
77479,Cheerper,Support,30,23,5,40000,16495.89491,4,0,0.686718238,0.669072567
77480,Cheerper,Support,45,38,7,47072.77364,13590.98505,4,0.377897074,0.895122984,0
77481,Cheerper,BigData,42,39,3,139891.8451,20517.68959,4,0.84743836,0.63801373,0
77482,Glasses,Search Engine,35,28,7,60592.21932,19887.08216,2,0.023462511,0.665380735,0.311286199
77483,Glasses,BigData,44,43,1,55454.26361,20818.59502,3,0,0.594762057,0.60518973
77484,Pear,Design,33,23,9,59166.84432,21489.27864,1,0.511120468,0.351867613,0.137195092
77485,Cheerper,Support,40,37,3,40000,19695.51139,3,0,0.692258219,0.860801518
77486,Glasses,Search Engine,47,45,2,68756.17507,19584.21157,2,0.177055505,0.351482932,0.471448186
77487,Pear,Sales,30,22,9,61679.6672,21820.64766,1,0.731234652,0.055608119,0.213087748
77488,Pear,Design,40,38,2,110490.4947,21007.47962,3,0.573010546,0,0.91195207
77489,Cheerper,BigData,40,37,3,82633.15113,24792.91,2,0.144890083,0.441780669,0.413358709
77490,Glasses,Search Engine,32,27,6,66492.34905,16931.90432,3,0.096888131,0.440406264,0.462318375
77491,Glasses,AI,32,24,8,72329.90397,24792.91,1,0.15742529,0.713618025,0.128909104
77492,Cheerper,BigData,49,45,4,48302.20257,12343.87334,4,0,0.339045267,0.820684438
77493,Cheerper,BigData,43,40,3,70392.71272,21123.70544,3,0.152045178,0.917598505,0
77494,Cheerper,Search Engine,46,44,3,121402.5413,20993.60178,1,0.339407647,0.814007062,0
77495,Cheerper,Support,31,30,1,65949.43229,24792.91,3,0,0.304229995,0.899048586
77496,Glasses,Design,40,36,4,137252.546,23464.64006,1,0.474677322,0.089503707,0.435799474
77497,Glasses,Design,40,36,3,124972.8282,14110.34954,3,1,0.088924359,0
77498,Cheerper,Support,30,22,7,43014.78847,19977.15553,3,0,0.926901305,0.166215941
77499,Glasses,BigData,38,40,1,61957.1284,21198.82063,3,0,0.281299774,1
77500,Glasses,BigData,30,22,9,40000,24792.91,1,0,0.589244019,0.547121912
77501,Glasses,AI,30,22,8,126878.2005,24792.91,1,0.480154812,0.331929094,0.187886156
77502,Glasses,AI,43,39,5,113827.7232,17253.08232,3,0.779292675,0,0.268570079
77503,Glasses,Design,48,42,6,97877.35468,17880.19073,1,0.484443923,0.228995502,0.286818371
77504,Glasses,AI,36,29,7,50777.10597,18490.49489,4,0.728170766,0.226087943,0.045732608
77505,Glasses,Sales,33,22,9,93078.62888,18129.23355,1,0.981613078,0.407385224,0
77506,Glasses,AI,43,40,3,94322.8391,15455.61648,2,0.510598912,0.382882346,0.106969475
77507,Pear,Design,32,24,8,77672.65188,20765.84072,1,0.165620965,0.156383416,0.678041983
77508,Glasses,Search Engine,39,34,5,45090.69126,21650.07086,2,0.039424569,0.367106022,0.593721602
77509,Glasses,AI,39,33,6,92824.5924,20357.98395,1,0,0.434050739,0.587790001
77510,Cheerper,AI,45,38,7,81063.40263,18562.67082,2,0.568208582,0.898350777,0
77511,Cheerper,BigData,31,27,5,129877.5623,14598.52663,4,0.687185307,0.225450198,0.086705385
77512,Cheerper,BigData,30,22,6,101924.062,24111.07132,2,0.084344499,1,0
77513,Glasses,BigData,30,22,8,45512.22264,21732.28324,1,0,1,0.307079563
77514,Cheerper,BigData,37,36,2,53713.23408,15434.56471,4,0,0.285194366,0.776367467
77515,Pear,Design,33,28,5,81066.75006,22921.01474,1,0.26237188,0,1
77516,Glasses,AI,39,31,8,111629.7159,15986.83643,3,0.994681192,0.21486576,0
77517,Cheerper,Search Engine,35,30,5,64546.25755,15106.71702,3,0.250425532,0.612869654,0.136518786
77518,Pear,Design,30,22,6,85052.80584,24792.91,1,0,0,1
77519,Cheerper,BigData,41,35,6,112581.7313,14694.8331,4,0.486678061,0.711170404,0
77520,Glasses,Support,44,41,3,95030.91487,16799.40782,4,0.148954742,0.419344519,0.431518984
77521,Cheerper,BigData,34,25,9,66678.39939,21779.78131,1,0,0.795688142,0.341435419
77522,Cheerper,Support,45,40,5,60369.52114,10438.18796,3,0,0.775078946,0.428176792
77523,Glasses,Search Engine,30,22,8,42101.96584,11067.55372,4,0.097471066,0.662891435,0.23982682
77524,Glasses,Design,38,34,4,148391.2805,22286.28294,1,0.876293362,0.037115027,0.086608226
77525,Pear,Design,36,30,6,54948.57038,22682.34559,1,0,0.304404005,0.710338004
77526,Cheerper,Support,49,48,1,40000,18491.19728,4,0,1,0.92250201
77527,Glasses,Search Engine,39,40,1,83608.12292,14500.8074,5,0.412754719,0.337749192,0.249161053
77528,Glasses,AI,41,39,2,132688.4295,21919.16256,1,0.485245798,0,0.797899104
77529,Pear,Design,32,27,5,100524.156,20200.71519,2,0.500973956,0,0.777665928
77530,Pear,Sales,49,48,1,152858.2645,10718.53474,3,1,0,0.53565345
77531,Pear,Design,38,37,1,111561.4279,9000,4,1,0,0.684753993
77532,Glasses,Search Engine,46,41,5,85124.48846,15584.07334,3,0.389523806,0.313115254,0.296859601
77533,Cheerper,Support,41,40,2,45573.71562,21030.20332,3,0,1,0.359785032
77534,Cheerper,Support,35,28,7,69095.53139,19408.33764,3,0.28358385,0.904316109,0
77535,Pear,Sales,39,33,6,122127.5913,17684.78398,3,1,0,0.184431065
77536,Pear,Sales,43,33,9,134489.3239,9000,3,1,0,0
77537,Glasses,Search Engine,37,33,4,98942.08022,22275.28623,3,0.60471331,0.321919838,0.073753495
77538,Cheerper,BigData,41,34,8,40000,23613.66282,1,0,1,0.516186886
77539,Glasses,AI,37,33,4,96061.61786,19964.01851,3,0.668031411,0.309766383,0.022177905
77540,Glasses,AI,30,22,9,57595.60636,23935.46817,1,0.229203418,0.820561804,0
77541,Pear,Design,38,32,6,64539.22117,24792.91,1,0.200445132,0.32015876,0.479181501
77542,Glasses,AI,35,30,5,121082.2378,21704.38252,1,0.548524232,0.40469081,0.046622346
77543,Pear,AI,30,22,5,68247.30782,22821.70145,3,0.503378254,0,0.544170781
77544,Cheerper,Search Engine,43,37,5,141507.649,9943.810782,4,1,0.406137845,0
77545,Glasses,Search Engine,36,31,4,72917.52579,22085.49921,2,0.032214167,0.346261447,0.622094812
77546,Pear,Design,30,22,7,78804.36829,24083.90759,2,0.61524785,0.426848212,0
